Hz,Rfb reduced 1.2k,Rfb reduced 1.2k bis,all grounded,braid grounded 1 side,braid grounded 1 side bis,braid grounded 1 side ter,braid grounded 1 side ext. Power supply,Rfb back to 3k
38387500,1.74E-07,1.34E-07,1.44E-07,1.36E-07,1.55E-07,1.17E-07,1.52E-07,1.55E-07
38431250,1.70E-07,1.42E-07,1.21E-07,1.69E-07,1.46E-07,1.74E-07,1.49E-07,8.59E-08
38475000,1.35E-07,1.22E-07,1.47E-07,1.47E-07,1.74E-07,1.67E-07,1.59E-07,1.36E-07
38518750,1.81E-07,1.70E-07,9.70E-08,1.26E-07,1.64E-07,1.30E-07,1.89E-07,1.31E-07
38562500,1.77E-07,1.18E-07,1.24E-07,1.60E-07,1.11E-07,1.80E-07,9.75E-08,1.16E-07
38606250,1.19E-07,1.74E-07,1.18E-07,1.63E-07,1.06E-07,1.12E-07,1.13E-07,1.14E-07
38650000,1.16E-07,1.43E-07,1.53E-07,1.58E-07,1.77E-07,1.16E-07,1.59E-07,1.09E-07
38693750,1.79E-07,1.68E-07,1.57E-07,1.51E-07,1.35E-07,1.29E-07,1.19E-07,1.59E-07
38737500,1.55E-07,1.05E-07,1.18E-07,1.32E-07,1.47E-07,1.81E-07,1.44E-07,1.49E-07
38781250,1.34E-07,1.39E-07,1.63E-07,1.47E-07,1.40E-07,1.57E-07,1.43E-07,9.51E-08
38825000,1.47E-07,1.42E-07,1.45E-07,1.43E-07,1.46E-07,1.05E-07,1.12E-07,1.46E-07
38868750,1.56E-07,1.83E-07,1.13E-07,1.49E-07,1.93E-07,1.66E-07,1.53E-07,1.15E-07
38912500,1.54E-07,1.67E-07,1.58E-07,1.36E-07,1.44E-07,1.43E-07,7.96E-08,1.16E-07
38956250,1.47E-07,1.53E-07,1.35E-07,1.47E-07,1.51E-07,1.79E-07,1.67E-07,1.56E-07
39000000,1.61E-07,1.60E-07,1.22E-07,1.64E-07,1.51E-07,1.72E-07,1.26E-07,1.31E-07
39043750,1.53E-07,1.44E-07,1.35E-07,1.29E-07,1.53E-07,1.32E-07,1.74E-07,1.23E-07
39087500,1.23E-07,1.47E-07,2.08E-07,1.50E-07,1.26E-07,1.73E-07,1.50E-07,1.06E-07
39131250,1.17E-07,1.70E-07,1.43E-07,1.30E-07,9.17E-08,1.62E-07,1.67E-07,1.09E-07
39175000,1.64E-07,1.54E-07,1.41E-07,1.76E-07,1.64E-07,1.17E-07,1.73E-07,1.48E-07
39218750,1.50E-07,1.63E-07,1.54E-07,1.42E-07,1.73E-07,1.74E-07,1.26E-07,1.36E-07
39262500,1.71E-07,1.50E-07,1.20E-07,1.55E-07,1.30E-07,1.67E-07,1.14E-07,1.44E-07
39306250,1.35E-07,1.49E-07,1.41E-07,1.21E-07,1.70E-07,1.45E-07,9.93E-08,1.43E-07
39350000,1.35E-07,1.18E-07,1.68E-07,1.12E-07,1.15E-07,1.16E-07,1.48E-07,1.48E-07
39393750,1.40E-07,1.55E-07,1.49E-07,1.52E-07,1.29E-07,1.33E-07,1.32E-07,1.02E-07
39437500,1.61E-07,1.65E-07,1.15E-07,1.01E-07,1.50E-07,1.22E-07,1.38E-07,1.45E-07
39481250,1.85E-07,1.93E-07,1.36E-07,1.22E-07,1.32E-07,1.63E-07,1.23E-07,1.25E-07
39525000,1.36E-07,1.51E-07,1.44E-07,1.36E-07,1.55E-07,1.47E-07,1.45E-07,1.09E-07
39568750,1.91E-07,1.51E-07,8.22E-08,1.60E-07,1.28E-07,1.74E-07,1.30E-07,9.16E-08
39612500,1.61E-07,1.66E-07,1.42E-07,9.67E-08,1.56E-07,1.15E-07,1.35E-07,1.03E-07
39656250,1.60E-07,1.64E-07,1.15E-07,1.79E-07,9.77E-08,1.46E-07,1.22E-07,1.45E-07
39700000,1.39E-07,1.20E-07,1.05E-07,1.53E-07,1.71E-07,1.87E-07,1.59E-07,1.45E-07
39743750,1.67E-07,1.51E-07,1.28E-07,1.54E-07,1.50E-07,9.80E-08,1.51E-07,1.77E-07
39787500,1.44E-07,1.51E-07,1.37E-07,1.42E-07,9.54E-08,1.32E-07,2.02E-07,1.31E-07
39831250,1.78E-07,1.41E-07,1.08E-07,1.60E-07,1.34E-07,1.44E-07,1.77E-07,1.22E-07
39875000,1.56E-07,1.46E-07,1.25E-07,1.63E-07,1.47E-07,1.13E-07,1.10E-07,9.18E-08
39918750,1.16E-07,1.23E-07,1.66E-07,1.54E-07,1.38E-07,1.51E-07,1.51E-07,1.20E-07
39962500,1.87E-07,1.64E-07,1.16E-07,1.61E-07,1.39E-07,1.43E-07,1.54E-07,1.31E-07
40006250,1.29E-07,1.67E-07,1.44E-07,1.33E-07,1.57E-07,1.85E-07,1.70E-07,1.19E-07
40050000,1.79E-07,1.31E-07,1.51E-07,1.65E-07,1.35E-07,1.27E-07,1.29E-07,8.88E-08
40093750,1.68E-07,1.86E-07,1.60E-07,1.47E-07,1.74E-07,1.25E-07,1.66E-07,1.22E-07
40137500,1.23E-07,1.76E-07,1.73E-07,1.30E-07,1.57E-07,1.48E-07,1.68E-07,1.21E-07
40181250,1.17E-07,1.04E-07,1.34E-07,1.18E-07,1.21E-07,1.60E-07,1.80E-07,1.21E-07
40225000,1.49E-07,1.55E-07,1.35E-07,1.12E-07,1.56E-07,1.54E-07,1.19E-07,1.15E-07
40268750,1.14E-07,1.63E-07,1.60E-07,1.39E-07,1.90E-07,1.33E-07,1.47E-07,1.38E-07
40312500,1.57E-07,1.26E-07,1.20E-07,1.57E-07,1.10E-07,1.18E-07,1.48E-07,1.33E-07
40356250,1.08E-07,1.21E-07,1.36E-07,1.15E-07,1.22E-07,1.25E-07,1.32E-07,1.23E-07
40400000,1.40E-07,1.08E-07,1.30E-07,9.95E-08,1.63E-07,1.57E-07,1.56E-07,1.07E-07
40443750,1.20E-07,1.37E-07,1.28E-07,9.16E-08,1.93E-07,1.51E-07,1.21E-07,9.41E-08
40487500,1.51E-07,1.45E-07,1.29E-07,1.37E-07,1.88E-07,1.79E-07,1.31E-07,1.34E-07
40531250,1.18E-07,1.34E-07,1.29E-07,1.57E-07,1.32E-07,1.52E-07,1.62E-07,1.09E-07
40575000,1.63E-07,1.53E-07,1.22E-07,1.44E-07,1.43E-07,1.31E-07,8.80E-08,1.34E-07
40618750,1.40E-07,1.24E-07,1.15E-07,1.73E-07,1.35E-07,1.39E-07,1.49E-07,1.26E-07
40662500,1.26E-07,1.54E-07,1.60E-07,1.29E-07,1.59E-07,1.53E-07,1.55E-07,1.26E-07
40706250,1.31E-07,1.16E-07,1.42E-07,1.63E-07,1.17E-07,1.33E-07,1.36E-07,1.75E-07
40750000,1.79E-07,1.02E-07,1.22E-07,1.36E-07,1.33E-07,1.14E-07,1.60E-07,1.22E-07
40793750,1.55E-07,1.40E-07,1.26E-07,1.92E-07,1.08E-07,1.58E-07,1.37E-07,9.71E-08
40837500,1.23E-07,1.32E-07,1.44E-07,1.21E-07,1.67E-07,1.91E-07,1.42E-07,1.48E-07
40881250,1.26E-07,1.06E-07,1.35E-07,1.44E-07,1.36E-07,1.50E-07,1.28E-07,1.44E-07
40925000,1.25E-07,1.50E-07,1.21E-07,1.21E-07,1.55E-07,1.66E-07,1.61E-07,1.35E-07
40968750,1.34E-07,1.44E-07,1.70E-07,1.32E-07,1.14E-07,1.39E-07,1.21E-07,1.33E-07
41012500,1.47E-07,1.68E-07,1.17E-07,9.76E-08,1.76E-07,1.77E-07,1.54E-07,1.44E-07
41056250,1.32E-07,1.68E-07,1.05E-07,1.49E-07,1.62E-07,9.79E-08,1.54E-07,1.55E-07
41100000,1.31E-07,1.47E-07,2.01E-07,1.33E-07,1.08E-07,1.45E-07,1.63E-07,1.17E-07
41143750,1.58E-07,1.63E-07,1.81E-07,1.39E-07,1.72E-07,1.60E-07,1.25E-07,1.34E-07
41187500,1.33E-07,1.64E-07,1.68E-07,1.62E-07,1.09E-07,1.34E-07,1.45E-07,1.09E-07
41231250,1.72E-07,1.34E-07,1.82E-07,1.25E-07,1.67E-07,1.61E-07,1.38E-07,1.48E-07
41275000,1.74E-07,1.16E-07,1.30E-07,1.26E-07,1.22E-07,1.13E-07,1.74E-07,1.57E-07
41318750,1.26E-07,1.38E-07,1.27E-07,1.19E-07,1.57E-07,9.89E-08,1.25E-07,1.09E-07
41362500,1.20E-07,1.25E-07,9.74E-08,1.05E-07,1.87E-07,1.60E-07,1.36E-07,1.37E-07
41406250,1.08E-07,1.11E-07,1.10E-07,1.28E-07,1.42E-07,1.51E-07,1.35E-07,1.23E-07
41450000,1.47E-07,1.62E-07,1.07E-07,1.38E-07,1.14E-07,1.40E-07,1.56E-07,1.19E-07
41493750,1.34E-07,1.88E-07,9.92E-08,1.49E-07,1.41E-07,1.43E-07,1.37E-07,8.85E-08
41537500,1.34E-07,1.35E-07,1.21E-07,1.36E-07,1.66E-07,1.27E-07,1.53E-07,1.09E-07
41581250,1.61E-07,1.31E-07,1.44E-07,1.36E-07,1.26E-07,1.36E-07,1.47E-07,1.30E-07
41625000,1.33E-07,1.09E-07,1.13E-07,1.10E-07,1.27E-07,1.39E-07,1.21E-07,1.01E-07
41668750,1.59E-07,1.47E-07,1.69E-07,1.11E-07,1.44E-07,1.52E-07,1.40E-07,1.50E-07
41712500,1.04E-07,1.34E-07,1.35E-07,1.35E-07,1.31E-07,1.05E-07,1.02E-07,1.36E-07
41756250,1.59E-07,1.67E-07,1.15E-07,1.15E-07,1.18E-07,1.44E-07,1.08E-07,1.39E-07
41800000,1.20E-07,1.53E-07,1.44E-07,1.47E-07,1.41E-07,1.06E-07,1.12E-07,1.19E-07
41843750,1.62E-07,1.24E-07,1.73E-07,1.65E-07,1.27E-07,1.33E-07,1.62E-07,1.41E-07
41887500,1.43E-07,9.97E-08,1.52E-07,1.48E-07,1.57E-07,1.35E-07,1.19E-07,1.18E-07
41931250,1.34E-07,1.43E-07,1.18E-07,1.67E-07,1.55E-07,1.29E-07,1.47E-07,1.54E-07
41975000,1.38E-07,1.39E-07,1.36E-07,1.41E-07,1.55E-07,1.61E-07,1.37E-07,1.47E-07
42018750,1.52E-07,1.05E-07,1.37E-07,9.60E-08,1.54E-07,1.67E-07,1.55E-07,1.04E-07
42062500,1.09E-07,1.17E-07,1.38E-07,1.16E-07,1.18E-07,1.19E-07,1.43E-07,9.66E-08
42106250,1.35E-07,1.43E-07,1.35E-07,1.17E-07,1.36E-07,1.26E-07,1.12E-07,1.12E-07
42150000,1.24E-07,1.53E-07,1.10E-07,1.54E-07,1.38E-07,1.39E-07,1.15E-07,1.24E-07
42193750,9.26E-08,1.41E-07,1.50E-07,1.40E-07,1.28E-07,1.38E-07,1.44E-07,1.28E-07
42237500,1.17E-07,1.80E-07,1.54E-07,1.28E-07,1.69E-07,1.16E-07,1.29E-07,1.49E-07
42281250,1.41E-07,1.42E-07,1.30E-07,1.67E-07,1.29E-07,1.49E-07,1.09E-07,1.09E-07
42325000,1.15E-07,1.30E-07,9.49E-08,9.38E-08,1.44E-07,1.22E-07,1.29E-07,1.37E-07
42368750,1.43E-07,1.35E-07,1.54E-07,1.28E-07,1.33E-07,1.44E-07,1.51E-07,1.32E-07
42412500,1.32E-07,1.44E-07,1.29E-07,1.36E-07,1.24E-07,1.31E-07,9.36E-08,1.28E-07
42456250,1.29E-07,9.74E-08,1.31E-07,1.63E-07,1.24E-07,1.25E-07,8.16E-08,9.88E-08
42500000,1.65E-07,1.58E-07,1.42E-07,1.13E-07,1.49E-07,1.58E-07,1.29E-07,1.72E-07
42543750,1.43E-07,1.36E-07,1.17E-07,1.41E-07,1.65E-07,1.30E-07,1.25E-07,1.56E-07
42587500,1.28E-07,1.26E-07,1.01E-07,1.53E-07,1.46E-07,1.42E-07,1.11E-07,1.29E-07
42631250,1.54E-07,1.22E-07,1.72E-07,1.36E-07,1.38E-07,1.42E-07,1.50E-07,1.72E-07
42675000,1.30E-07,1.24E-07,1.58E-07,1.52E-07,1.73E-07,1.54E-07,1.23E-07,1.19E-07
42718750,1.08E-07,1.37E-07,1.19E-07,1.21E-07,1.27E-07,1.54E-07,1.18E-07,1.31E-07
42762500,1.33E-07,1.48E-07,1.45E-07,1.31E-07,1.48E-07,1.20E-07,1.10E-07,1.13E-07
42806250,1.70E-07,1.21E-07,1.63E-07,1.25E-07,9.68E-08,1.28E-07,1.34E-07,1.63E-07
42850000,1.35E-07,1.18E-07,1.60E-07,2.04E-07,1.64E-07,1.76E-07,1.40E-07,1.46E-07
42893750,1.26E-07,1.51E-07,1.34E-07,1.43E-07,1.31E-07,1.21E-07,1.43E-07,1.07E-07
42937500,1.31E-07,1.44E-07,9.69E-08,1.11E-07,1.31E-07,1.56E-07,1.28E-07,1.27E-07
42981250,1.45E-07,1.75E-07,1.56E-07,1.50E-07,1.56E-07,1.19E-07,1.54E-07,1.24E-07
43025000,1.52E-07,1.26E-07,8.61E-08,1.37E-07,1.52E-07,1.22E-07,8.56E-08,1.18E-07
43068750,1.68E-07,1.17E-07,1.44E-07,1.36E-07,1.37E-07,1.67E-07,1.24E-07,9.25E-08
43112500,1.26E-07,1.11E-07,1.23E-07,1.55E-07,1.14E-07,1.18E-07,1.75E-07,1.19E-07
43156250,1.17E-07,1.23E-07,1.82E-07,1.34E-07,1.23E-07,1.27E-07,1.65E-07,1.15E-07
43200000,1.11E-07,1.28E-07,1.61E-07,1.36E-07,1.31E-07,1.38E-07,1.85E-07,8.86E-08
43243750,1.37E-07,1.16E-07,1.34E-07,1.54E-07,1.35E-07,1.33E-07,1.62E-07,1.13E-07
43287500,1.16E-07,1.69E-07,1.08E-07,1.22E-07,1.15E-07,1.37E-07,1.19E-07,1.14E-07
43331250,1.24E-07,1.33E-07,1.19E-07,1.25E-07,1.20E-07,1.52E-07,1.22E-07,1.12E-07
43375000,1.19E-07,1.36E-07,1.46E-07,1.33E-07,1.30E-07,1.42E-07,1.13E-07,8.58E-08
43418750,1.47E-07,9.19E-08,1.01E-07,1.64E-07,1.10E-07,1.64E-07,1.28E-07,1.08E-07
43462500,1.05E-07,1.29E-07,1.39E-07,1.23E-07,1.16E-07,1.05E-07,1.19E-07,1.16E-07
43506250,1.05E-07,1.53E-07,1.55E-07,1.62E-07,1.63E-07,1.35E-07,1.21E-07,9.90E-08
43550000,1.03E-07,1.55E-07,1.20E-07,1.56E-07,1.33E-07,1.34E-07,1.15E-07,1.33E-07
43593750,1.50E-07,1.40E-07,1.45E-07,1.70E-07,1.16E-07,1.66E-07,1.41E-07,1.43E-07
43637500,1.39E-07,1.22E-07,1.14E-07,1.46E-07,1.46E-07,1.33E-07,1.15E-07,1.27E-07
43681250,1.02E-07,1.17E-07,1.18E-07,1.26E-07,1.41E-07,1.35E-07,1.24E-07,1.52E-07
43725000,1.06E-07,1.51E-07,1.20E-07,1.28E-07,1.32E-07,1.08E-07,1.05E-07,1.46E-07
43768750,9.19E-08,1.19E-07,1.70E-07,1.33E-07,1.63E-07,9.44E-08,1.50E-07,1.32E-07
43812500,1.07E-07,1.30E-07,1.10E-07,1.15E-07,1.49E-07,1.53E-07,1.08E-07,1.28E-07
43856250,1.52E-07,1.63E-07,1.73E-07,1.66E-07,1.50E-07,1.34E-07,1.55E-07,1.06E-07
43900000,1.69E-07,1.31E-07,1.33E-07,1.87E-07,1.19E-07,9.98E-08,1.36E-07,1.23E-07
43943750,1.47E-07,1.66E-07,1.39E-07,1.28E-07,1.56E-07,1.54E-07,1.28E-07,9.72E-08
43987500,1.17E-07,1.10E-07,1.22E-07,1.81E-07,1.60E-07,1.22E-07,1.35E-07,1.34E-07
44031250,1.51E-07,1.40E-07,1.15E-07,1.54E-07,1.45E-07,1.27E-07,1.36E-07,1.32E-07
44075000,1.25E-07,1.06E-07,9.80E-08,1.16E-07,1.31E-07,1.34E-07,1.14E-07,1.12E-07
44118750,1.74E-07,1.03E-07,1.77E-07,1.30E-07,1.12E-07,1.32E-07,1.19E-07,1.20E-07
44162500,1.31E-07,1.17E-07,1.15E-07,1.54E-07,1.53E-07,1.04E-07,1.43E-07,1.66E-07
44206250,1.23E-07,1.38E-07,1.60E-07,1.21E-07,1.29E-07,1.48E-07,1.55E-07,1.15E-07
44250000,1.96E-07,1.22E-07,1.47E-07,1.31E-07,1.41E-07,1.27E-07,1.18E-07,1.05E-07
44293750,1.46E-07,1.22E-07,1.18E-07,1.64E-07,1.72E-07,1.15E-07,1.58E-07,8.43E-08
44337500,1.48E-07,1.21E-07,1.25E-07,1.30E-07,1.70E-07,1.22E-07,1.38E-07,1.14E-07
44381250,1.19E-07,1.42E-07,1.27E-07,1.18E-07,1.17E-07,1.38E-07,1.05E-07,1.46E-07
44425000,1.21E-07,1.36E-07,1.49E-07,1.59E-07,1.45E-07,1.16E-07,1.30E-07,9.85E-08
44468750,1.25E-07,9.93E-08,1.68E-07,1.64E-07,1.30E-07,1.79E-07,1.22E-07,1.27E-07
44512500,1.15E-07,1.60E-07,7.83E-08,1.13E-07,1.56E-07,1.16E-07,1.33E-07,9.49E-08
44556250,9.36E-08,1.57E-07,1.18E-07,1.10E-07,1.44E-07,1.42E-07,1.08E-07,1.35E-07
44600000,1.30E-07,1.43E-07,1.48E-07,1.31E-07,1.77E-07,1.43E-07,1.22E-07,1.32E-07
44643750,1.20E-07,1.28E-07,1.49E-07,1.24E-07,1.16E-07,1.15E-07,1.24E-07,1.21E-07
44687500,1.50E-07,1.37E-07,1.16E-07,1.17E-07,1.21E-07,1.19E-07,1.66E-07,1.17E-07
44731250,1.15E-07,1.05E-07,1.07E-07,1.05E-07,1.30E-07,1.45E-07,1.15E-07,1.24E-07
44775000,1.16E-07,1.17E-07,1.42E-07,1.55E-07,1.07E-07,1.18E-07,1.25E-07,1.43E-07
44818750,1.03E-07,1.23E-07,1.33E-07,1.32E-07,9.05E-08,1.41E-07,1.32E-07,1.22E-07
44862500,1.29E-07,1.51E-07,1.24E-07,1.27E-07,1.20E-07,1.53E-07,1.07E-07,1.24E-07
44906250,1.16E-07,1.35E-07,1.19E-07,9.61E-08,1.36E-07,1.15E-07,1.45E-07,8.92E-08
44950000,1.26E-07,9.95E-08,9.06E-08,1.43E-07,1.11E-07,9.59E-08,1.07E-07,1.37E-07
44993750,1.27E-07,1.61E-07,1.20E-07,1.60E-07,1.04E-07,1.55E-07,1.25E-07,1.37E-07
45037500,1.17E-07,1.11E-07,1.88E-07,1.41E-07,1.35E-07,1.38E-07,1.34E-07,1.24E-07
45081250,1.74E-07,1.19E-07,1.24E-07,1.12E-07,1.26E-07,1.14E-07,1.17E-07,1.42E-07
45125000,1.45E-07,1.18E-07,1.39E-07,1.22E-07,1.31E-07,1.38E-07,7.80E-08,1.76E-07
45168750,1.30E-07,1.63E-07,1.41E-07,9.01E-08,9.96E-08,1.33E-07,1.19E-07,1.32E-07
45212500,9.44E-08,1.12E-07,1.62E-07,1.05E-07,1.17E-07,9.97E-08,1.17E-07,1.08E-07
45256250,1.48E-07,1.50E-07,9.63E-08,1.27E-07,1.39E-07,1.15E-07,1.00E-07,1.31E-07
45300000,1.02E-07,1.61E-07,1.16E-07,1.62E-07,1.10E-07,1.26E-07,1.28E-07,8.33E-08
45343750,1.09E-07,1.07E-07,1.20E-07,1.60E-07,1.32E-07,1.49E-07,1.35E-07,1.35E-07
45387500,1.20E-07,1.35E-07,1.78E-07,1.39E-07,1.36E-07,1.46E-07,1.49E-07,1.60E-07
45431250,1.36E-07,1.33E-07,1.38E-07,1.36E-07,1.05E-07,1.30E-07,1.01E-07,1.17E-07
45475000,1.38E-07,1.19E-07,1.14E-07,1.37E-07,1.23E-07,1.04E-07,1.27E-07,1.39E-07
45518750,1.13E-07,1.32E-07,1.31E-07,1.01E-07,1.48E-07,1.05E-07,9.65E-08,1.43E-07
45562500,1.17E-07,1.35E-07,1.39E-07,1.21E-07,1.40E-07,1.18E-07,1.22E-07,1.16E-07
45606250,1.15E-07,1.32E-07,1.57E-07,1.32E-07,1.02E-07,1.06E-07,1.34E-07,1.45E-07
45650000,9.08E-08,9.35E-08,1.15E-07,1.33E-07,1.68E-07,1.31E-07,1.33E-07,1.09E-07
45693750,1.01E-07,1.15E-07,1.37E-07,1.43E-07,1.20E-07,1.25E-07,1.60E-07,1.51E-07
45737500,1.03E-07,1.30E-07,1.20E-07,1.35E-07,1.31E-07,1.36E-07,1.27E-07,1.20E-07
45781250,1.55E-07,1.40E-07,1.35E-07,1.45E-07,1.46E-07,1.05E-07,1.19E-07,1.09E-07
45825000,1.28E-07,1.28E-07,1.47E-07,1.35E-07,9.56E-08,1.04E-07,1.70E-07,9.38E-08
45868750,1.20E-07,1.13E-07,1.30E-07,1.12E-07,1.23E-07,7.71E-08,1.50E-07,1.47E-07
45912500,1.28E-07,1.14E-07,1.29E-07,1.07E-07,1.44E-07,9.88E-08,1.14E-07,1.00E-07
45956250,1.31E-07,1.37E-07,1.22E-07,1.53E-07,9.42E-08,1.44E-07,9.01E-08,1.04E-07
46000000,1.60E-07,1.33E-07,1.24E-07,1.43E-07,1.19E-07,1.25E-07,1.46E-07,1.44E-07
46043750,1.14E-07,1.47E-07,1.54E-07,1.24E-07,1.05E-07,9.44E-08,1.50E-07,1.40E-07
46087500,7.29E-08,1.69E-07,9.14E-08,1.51E-07,1.00E-07,1.17E-07,1.13E-07,1.12E-07
46131250,1.29E-07,1.37E-07,1.76E-07,1.49E-07,9.58E-08,1.21E-07,1.21E-07,8.02E-08
46175000,1.07E-07,9.58E-08,1.04E-07,1.17E-07,1.11E-07,1.30E-07,1.20E-07,1.05E-07
46218750,1.04E-07,1.40E-07,1.15E-07,1.53E-07,1.48E-07,9.47E-08,1.11E-07,8.31E-08
46262500,1.14E-07,1.09E-07,1.10E-07,1.32E-07,1.11E-07,1.42E-07,1.45E-07,1.42E-07
46306250,8.50E-08,1.31E-07,1.34E-07,1.30E-07,1.28E-07,1.73E-07,9.86E-08,1.14E-07
46350000,1.11E-07,1.56E-07,1.20E-07,1.23E-07,9.16E-08,1.27E-07,1.31E-07,1.13E-07
46393750,9.28E-08,1.54E-07,1.15E-07,1.16E-07,1.22E-07,1.24E-07,1.22E-07,1.17E-07
46437500,1.40E-07,1.02E-07,1.25E-07,1.57E-07,1.17E-07,1.14E-07,1.76E-07,1.37E-07
46481250,1.47E-07,8.53E-08,1.23E-07,1.24E-07,1.37E-07,1.48E-07,1.01E-07,1.11E-07
46525000,1.17E-07,1.02E-07,1.23E-07,1.21E-07,8.94E-08,1.39E-07,1.17E-07,1.13E-07
46568750,8.42E-08,1.47E-07,1.02E-07,1.40E-07,8.27E-08,1.40E-07,1.34E-07,1.26E-07
46612500,1.01E-07,1.10E-07,1.05E-07,1.25E-07,1.48E-07,1.22E-07,1.21E-07,1.22E-07
46656250,1.22E-07,1.12E-07,9.62E-08,1.64E-07,1.50E-07,2.22E-07,1.53E-07,1.62E-07
46700000,1.05E-07,1.35E-07,1.33E-07,1.28E-07,1.79E-07,9.64E-08,1.13E-07,1.43E-07
46743750,1.25E-07,1.53E-07,1.06E-07,1.34E-07,9.82E-08,1.02E-07,1.27E-07,1.06E-07
46787500,1.16E-07,1.47E-07,1.35E-07,9.14E-08,1.47E-07,1.22E-07,9.94E-08,1.21E-07
46831250,1.08E-07,1.25E-07,1.32E-07,1.56E-07,1.02E-07,1.26E-07,1.34E-07,9.72E-08
46875000,1.28E-07,1.05E-07,9.88E-08,1.49E-07,1.24E-07,1.32E-07,1.44E-07,1.10E-07
46918750,1.10E-07,1.20E-07,9.34E-08,1.30E-07,1.43E-07,1.43E-07,9.65E-08,9.40E-08
46962500,1.77E-07,1.14E-07,9.87E-08,1.43E-07,1.19E-07,1.28E-07,1.26E-07,1.26E-07
47006250,1.01E-07,1.11E-07,1.03E-07,1.25E-07,1.03E-07,1.41E-07,1.06E-07,1.39E-07
47050000,1.03E-07,1.09E-07,1.53E-07,1.52E-07,1.40E-07,1.27E-07,8.24E-08,1.15E-07
47093750,9.65E-08,1.18E-07,1.06E-07,1.24E-07,1.17E-07,1.21E-07,1.49E-07,1.33E-07
47137500,8.07E-08,1.01E-07,1.06E-07,1.63E-07,1.60E-07,1.20E-07,1.06E-07,9.47E-08
47181250,1.12E-07,1.11E-07,1.36E-07,1.13E-07,1.67E-07,1.19E-07,1.47E-07,9.83E-08
47225000,1.20E-07,1.16E-07,1.06E-07,1.13E-07,1.19E-07,9.10E-08,1.13E-07,7.29E-08
47268750,1.49E-07,1.17E-07,1.02E-07,1.37E-07,1.33E-07,1.54E-07,1.13E-07,1.20E-07
47312500,1.29E-07,1.12E-07,1.10E-07,1.42E-07,8.85E-08,1.11E-07,1.21E-07,1.04E-07
47356250,1.10E-07,1.12E-07,1.48E-07,1.19E-07,1.29E-07,1.13E-07,8.00E-08,1.05E-07
47400000,1.19E-07,1.07E-07,1.12E-07,1.07E-07,9.02E-08,1.17E-07,1.22E-07,1.25E-07
47443750,1.24E-07,1.20E-07,1.11E-07,1.05E-07,1.14E-07,1.21E-07,1.18E-07,1.12E-07
47487500,8.50E-08,1.15E-07,9.43E-08,1.20E-07,1.20E-07,1.16E-07,1.06E-07,1.47E-07
47531250,1.24E-07,1.19E-07,1.27E-07,1.24E-07,9.89E-08,1.14E-07,1.23E-07,1.17E-07
47575000,1.25E-07,1.02E-07,1.37E-07,1.17E-07,1.41E-07,1.47E-07,1.47E-07,7.03E-08
47618750,1.43E-07,9.41E-08,1.38E-07,2.90E-07,1.72E-07,1.56E-07,2.77E-07,1.13E-07
47662500,1.26E-07,1.15E-07,1.60E-07,1.32E-07,1.06E-07,1.27E-07,1.18E-07,1.09E-07
47706250,1.23E-07,1.08E-07,1.21E-07,8.63E-08,1.25E-07,8.84E-08,1.25E-07,1.24E-07
47750000,1.43E-07,8.91E-08,1.24E-07,1.61E-07,1.73E-07,1.29E-07,1.23E-07,1.19E-07
47793750,1.26E-07,1.15E-07,1.20E-07,1.16E-07,1.41E-07,1.20E-07,1.34E-07,1.15E-07
47837500,1.07E-07,9.31E-08,1.51E-07,9.88E-08,1.24E-07,1.25E-07,1.06E-07,1.22E-07
47881250,1.08E-07,1.15E-07,1.24E-07,1.30E-07,1.14E-07,1.11E-07,1.48E-07,1.38E-07
47925000,1.18E-07,1.16E-07,1.12E-07,1.17E-07,1.30E-07,1.33E-07,1.05E-07,1.03E-07
47968750,1.55E-07,1.25E-07,1.30E-07,8.60E-08,1.42E-07,1.03E-07,1.22E-07,1.19E-07
48012500,1.18E-07,1.16E-07,9.94E-08,1.28E-07,1.11E-07,1.45E-07,1.11E-07,1.24E-07
48056250,1.18E-07,1.38E-07,1.35E-07,1.29E-07,1.18E-07,1.24E-07,1.22E-07,9.42E-08
48100000,1.12E-07,1.00E-07,1.12E-07,1.18E-07,1.06E-07,1.04E-07,1.17E-07,1.48E-07
48143750,1.05E-07,1.28E-07,9.95E-08,1.25E-07,9.56E-08,1.21E-07,1.03E-07,1.40E-07
48187500,8.66E-08,1.16E-07,1.35E-07,1.20E-07,1.26E-07,1.18E-07,1.18E-07,9.61E-08
48231250,1.05E-07,9.48E-08,1.09E-07,8.15E-08,1.42E-07,1.12E-07,1.67E-07,1.01E-07
48275000,1.19E-07,1.17E-07,9.53E-08,9.74E-08,1.21E-07,1.17E-07,1.57E-07,9.41E-08
48318750,1.22E-07,1.25E-07,9.59E-08,7.30E-08,1.05E-07,1.25E-07,1.11E-07,1.32E-07
48362500,1.27E-07,1.30E-07,1.23E-07,1.86E-07,1.45E-07,1.51E-07,1.21E-07,1.40E-07
48406250,1.09E-07,9.58E-08,1.15E-07,8.85E-08,1.37E-07,1.04E-07,1.43E-07,8.39E-08
48450000,1.34E-07,1.43E-07,1.30E-07,1.33E-07,9.84E-08,1.30E-07,1.09E-07,1.07E-07
